customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-170,Female,0,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),60.69,8473.13,No
CUST-171,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),35.22,4358.69,Yes
CUST-172,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.55,6209.68,No
CUST-173,Female,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,67.27,550.5,No
CUST-174,Female,0,No,No,58,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),24.37,887.2,No
CUST-175,Female,0,Yes,No,12,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,53.27,8188.72,No
CUST-176,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,39.04,8402.77,No
CUST-177,Male,0,Yes,No,18,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,35.46,2368.68,No
CUST-178,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,32.66,2918.17,Yes
CUST-179,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,32.02,102.62,No
CUST-180,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),34.04,8126.92,No
CUST-181,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,55.41,7801.46,No
CUST-182,Female,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),28.15,1001.52,No
CUST-183,Male,0,No,No,48,No,No,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,107.7,3114.45,No
CUST-184,Male,0,Yes,No,31,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,67.79,8217.16,No
CUST-185,Male,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,68.48,1084.94,No
CUST-186,Female,1,No,Yes,59,Yes,No phone service,No,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),39.11,7429.0,No
CUST-187,Male,0,No,No,67,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,104.72,1728.79,No
CUST-188,Male,0,Yes,Yes,60,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,100.81,597.56,No
CUST-189,Female,0,No,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.42,1223.96,No
CUST-190,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,91.24,6039.1,Yes
CUST-191,Male,0,No,No,63,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.43,1182.6,Yes
CUST-192,Male,0,No,No,31,No,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),73.56,49.72,No
CUST-193,Male,0,No,No,70,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,105.05,6597.43,No
CUST-194,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),111.41,5577.96,No
CUST-195,Female,0,Yes,No,9,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),36.45,7466.5,No
CUST-196,Female,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,111.96,4917.91,Yes
CUST-197,Female,1,No,No,39,Yes,No phone service,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,24.96,404.55,No
CUST-198,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.93,201.08,Yes
CUST-199,Male,1,Yes,No,71,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.23,6678.97,No
CUST-200,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,109.38,7566.34,No
CUST-201,Female,1,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.61,6806.05,No
CUST-202,Male,1,Yes,No,3,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.08,3190.58,Yes
CUST-203,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,99.85,5633.68,No
CUST-204,Female,0,No,No,13,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.83,677.87,No
CUST-205,Male,0,No,Yes,52,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,51.89,6110.08,No
CUST-206,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,53.72,2135.02,Yes
CUST-207,Female,0,Yes,Yes,22,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,76.88,7942.79,No
CUST-208,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Credit card (automatic),36.19,2882.44,No
CUST-209,Male,0,Yes,No,70,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),61.35,2895.87,No
CUST-210,Male,0,Yes,No,60,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,24.77,2446.61,No
CUST-211,Male,1,No,Yes,22,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.83,5391.44,No
CUST-212,Male,0,Yes,No,7,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),84.67,839.68,No
CUST-213,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),76.95,471.78,No
CUST-214,Male,0,No,Yes,25,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,49.65,5922.53,No
CUST-215,Male,1,Yes,No,28,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.72,8038.67,Yes
CUST-216,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),50.71,6326.28,No
CUST-217,Male,0,No,Yes,36,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,24.95,2137.31,No
CUST-218,Female,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,43.76,3089.81,No
CUST-219,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Mailed check,88.81,1743.05,No
CUST-220,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,35.87,5820.48,Yes
CUST-221,Male,1,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),31.82,2031.18,No
CUST-222,Female,0,No,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.61,4863.77,No
CUST-223,Female,0,Yes,Yes,15,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),41.66,7138.37,No
CUST-224,Female,1,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),43.11,4398.19,Yes
CUST-225,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),64.3,5051.94,No
CUST-226,Male,0,No,No,13,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),65.19,8229.71,Yes
CUST-227,Female,1,Yes,No,67,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),36.62,2725.48,No
CUST-228,Male,0,No,No,29,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,73.61,6781.72,No
CUST-229,Male,0,Yes,No,59,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,87.57,5843.52,No
CUST-230,Female,0,No,Yes,52,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.45,977.87,No
CUST-231,Female,0,Yes,Yes,35,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.54,8413.09,No
CUST-232,Female,0,Yes,No,29,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Credit card (automatic),117.16,5867.01,No
CUST-233,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,No,Electronic check,70.86,136.24,No
CUST-234,Female,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),115.27,6144.97,Yes
CUST-235,Female,1,Yes,Yes,22,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,82.65,1153.67,No
CUST-236,Female,0,No,No,47,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),70.88,2505.86,No
CUST-237,Female,1,No,No,27,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.0,2972.9,Yes
CUST-238,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),114.65,2645.44,No
CUST-239,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),117.9,6332.42,Yes
CUST-240,Female,0,No,No,9,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,93.92,6407.19,Yes
CUST-241,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),66.53,4500.48,Yes
CUST-242,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),47.6,4827.45,No
CUST-243,Male,1,No,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,73.8,2678.03,No
CUST-244,Male,0,No,Yes,32,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),95.75,214.81,No
CUST-245,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.68,3001.28,No
CUST-246,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),44.77,97.92,Yes
CUST-247,Male,0,No,Yes,4,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.46,7353.14,Yes
CUST-248,Male,0,No,No,60,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),95.99,5453.04,Yes
CUST-249,Male,0,No,No,2,No,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.36,8324.18,No
CUST-250,Female,0,No,No,23,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),60.57,1569.52,No
CUST-251,Male,0,No,No,33,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Two year,No,Mailed check,109.93,5597.68,No
CUST-252,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),71.81,1611.97,No
CUST-253,Male,0,No,No,19,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,90.39,5437.83,No
CUST-254,Male,0,No,No,40,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),83.55,4189.29,No
CUST-255,Male,1,No,Yes,19,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),103.85,5655.82,No
CUST-256,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),99.24,6170.17,No
CUST-257,Female,0,No,No,56,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.9,4452.65,Yes
CUST-258,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.92,4206.01,No
CUST-259,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),34.49,609.25,No
CUST-260,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),93.98,3103.27,No
CUST-261,Female,0,Yes,No,40,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,105.47,2579.2,No
CUST-262,Male,0,No,Yes,2,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,23.44,5324.17,Yes
CUST-263,Male,0,No,No,42,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.29,2358.78,Yes
CUST-264,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),98.72,1988.93,No
CUST-265,Female,0,No,No,56,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.34,7216.51,Yes
CUST-266,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.53,7044.91,No
CUST-267,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.32,2804.72,Yes
CUST-268,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,56.18,745.05,No
CUST-269,Male,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),99.14,4238.55,Yes
CUST-270,Female,1,No,No,69,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,73.45,3845.54,No
CUST-271,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),69.5,7395.99,Yes
CUST-272,Female,0,No,No,38,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.48,4657.11,No
CUST-273,Female,0,No,No,51,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,No,Mailed check,37.09,8014.59,No
CUST-274,Male,1,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,One year,No,Electronic check,76.6,4117.74,Yes
CUST-275,Female,0,Yes,No,28,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,48.44,5677.97,Yes
CUST-276,Male,1,Yes,No,30,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.14,4086.88,No
CUST-277,Female,0,Yes,No,65,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),92.89,2741.69,No
CUST-278,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.47,250.88,No
CUST-279,Female,0,No,No,21,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),108.32,6747.02,Yes
CUST-280,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,Yes,Mailed check,68.02,7678.42,Yes
CUST-281,Female,0,Yes,No,20,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),19.02,6240.32,Yes
CUST-282,Female,0,Yes,No,16,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),58.87,2328.16,No
CUST-283,Male,0,Yes,No,66,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),35.11,6947.41,Yes
CUST-284,Female,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,110.11,5216.3,No
CUST-285,Male,0,No,No,35,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),62.58,5810.7,No
CUST-286,Male,0,Yes,No,66,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),69.07,580.09,No
CUST-287,Male,0,Yes,No,29,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,4953.12,Yes
CUST-288,Male,0,No,No,70,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),70.22,4777.65,No
CUST-289,Female,0,No,No,28,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),26.28,5630.27,No
CUST-290,Male,0,No,No,71,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,63.87,6562.98,Yes
CUST-291,Male,1,Yes,No,32,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,84.34,3450.11,No
CUST-292,Male,0,Yes,No,58,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),55.23,1332.49,No
CUST-293,Female,0,Yes,Yes,19,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,57.27,7854.25,No
